Log Data for Client IPAddres: 127.0.1.1 Pid: 19028
Log Data for Client IPAddres: 127.0.1.1 Pid: 19028
Setting model for server
Number Push: ,50
Start Training...
iteration ,79,No of clients perticipant in the updation,1,Updated Global Model Params.
iteration ,80,No of clients perticipant in the updation,1,Updated Global Model Params.
iteration ,81,No of clients perticipant in the updation,1,Updated Global Model Params.
iteration ,82,No of clients perticipant in the updation,1,Updated Global Model Params.
"
Total number of epochs: 4109"
"
Time Elapsed:",0:13:05.982272
"
Mean Learning Time:",0:00:00.049424
MAX Learning Time:,0:00:00.449580
MIN Learning Time:,0:00:00.001582
"
Mean Communication Time:",0:00:00.289890
MAX Communication Time:,0:00:00.494166
MIN Communication Time:,0:00:00.161196
"
Total Learning Time:->",0:00:04.052761
"
Total Communication delay:->",0:00:23.770988
"
Mean time for epoch:",0:00:00.081013
MIN time for epoch:,0:00:00.000183
MAX time for epoch:,0:00:01.631617
"
Total time for epoch:->",0:05:32.963205
"
Total time for testing:->",0:07:30.307989
